agent_zone,category,brand,filename,file_size_mb,ingest_status,text_chunks,visual_assets,db_source,storage_path
Product Rep,C_Interiors,Autex,RGB Cube Colour Match.pdf,0.42,Ingested,6,0,Autex Deep Dive - RGB Cube Colour Match.pdf,C_Interiors/Autex/01_3D_Acoustic_Ceiling_Tiles/RGB Cube Colour Match.pdf
Product Rep,C_Interiors,Autex,RGB Cube Colour Match.pdf,0.42,Ingested,6,0,Autex Deep Dive - RGB Cube Colour Match.pdf,C_Interiors/Autex/02_3D_Acoustic_Wall_Tiles/RGB Cube Colour Match.pdf
Product Rep,C_Interiors,Autex,RGB Cube Colour Match.pdf,0.42,Ingested,6,0,Autex Deep Dive - RGB Cube Colour Match.pdf,C_Interiors/Autex/03_Accent_Ceiling_Tiles/RGB Cube Colour Match.pdf
Product Rep,C_Interiors,Autex,RGB Cube Colour Match.pdf,0.42,Ingested,6,0,Autex Deep Dive - RGB Cube Colour Match.pdf,C_Interiors/Autex/05_Cascade_Screens/RGB Cube Colour Match.pdf
Product Rep,C_Interiors,Autex,RGB Cube Colour Match.pdf,0.42,Ingested,6,0,Autex Deep Dive - RGB Cube Colour Match.pdf,C_Interiors/Autex/08_Cove/RGB Cube Colour Match.pdf
Product Rep,C_Interiors,Autex,RGB Cube Colour Match.pdf,0.42,Ingested,6,0,Autex Deep Dive - RGB Cube Colour Match.pdf,C_Interiors/Autex/09_Cube_Acoustic_Panel/RGB Cube Colour Match.pdf
Product Rep,C_Interiors,Autex,RGB Cube Colour Match.pdf,0.42,Ingested,6,0,Autex Deep Dive - RGB Cube Colour Match.pdf,C_Interiors/Autex/11_Frontier/RGB Cube Colour Match.pdf
Product Rep,C_Interiors,Autex,RGB Cube Colour Match.pdf,0.42,Ingested,6,0,Autex Deep Dive - RGB Cube Colour Match.pdf,C_Interiors/Autex/14_Groove_Panel/RGB Cube Colour Match.pdf
Product Rep,C_Interiors,Autex,RGB Cube Colour Match.pdf,0.42,Ingested,6,0,Autex Deep Dive - RGB Cube Colour Match.pdf,C_Interiors/Autex/15_Horizon/RGB Cube Colour Match.pdf
Product Rep,C_Interiors,Autex,RGB Cube Colour Match.pdf,0.42,Ingested,6,0,Autex Deep Dive - RGB Cube Colour Match.pdf,C_Interiors/Autex/16_Lanes/RGB Cube Colour Match.pdf
Product Rep,C_Interiors,Autex,RGB Cube Colour Match.pdf,0.42,Ingested,6,0,Autex Deep Dive - RGB Cube Colour Match.pdf,C_Interiors/Autex/17_Lattice/RGB Cube Colour Match.pdf
Product Rep,C_Interiors,Autex,RGB Vertiface Colour Match.pdf,0.51,Ingested,6,0,Autex Deep Dive - RGB Vertiface Colour Match.pdf,C_Interiors/Autex/01_3D_Acoustic_Ceiling_Tiles/RGB Vertiface Colour Match.pdf
Product Rep,C_Interiors,Autex,RGB Vertiface Colour Match.pdf,0.51,Ingested,6,0,Autex Deep Dive - RGB Vertiface Colour Match.pdf,C_Interiors/Autex/02_3D_Acoustic_Wall_Tiles/RGB Vertiface Colour Match.pdf
Product Rep,C_Interiors,Autex,RGB Vertiface Colour Match.pdf,0.51,Ingested,6,0,Autex Deep Dive - RGB Vertiface Colour Match.pdf,C_Interiors/Autex/06_Composition/RGB Vertiface Colour Match.pdf
Product Rep,C_Interiors,Autex,RGB Vertiface Colour Match.pdf,0.51,Ingested,6,0,Autex Deep Dive - RGB Vertiface Colour Match.pdf,C_Interiors/Autex/19_Quietspace_Panel/RGB Vertiface Colour Match.pdf
Product Rep,C_Interiors,Autex,RGB Vertiface Colour Match.pdf,0.51,Ingested,6,0,Autex Deep Dive - RGB Vertiface Colour Match.pdf,C_Interiors/Autex/21_Vertiface/RGB Vertiface Colour Match.pdf
Product Rep,C_Interiors,Autex,ReForm Data Sheet.pdf,0.17,Ingested,24,0,Autex Deep Dive - ReForm Data Sheet.pdf,C_Interiors/Autex/20_ReForm/ReForm Data Sheet.pdf
Product Rep,C_Interiors,Autex,ReForm Lookbook.pdf,16.97,Ingested,27,0,Autex Deep Dive - ReForm Lookbook.pdf,C_Interiors/Autex/20_ReForm/ReForm Lookbook.pdf
Product Rep,C_Interiors,Autex,ReForm Manufacturers Guarantee.pdf,0.07,Ingested,15,0,Autex Deep Dive - ReForm Manufacturers Guarantee.pdf,C_Interiors/Autex/20_ReForm/ReForm Manufacturers Guarantee.pdf
Product Rep,C_Interiors,Autex,SpinFix Product Guide.pdf,0.18,Ingested,18,0,Autex Deep Dive - SpinFix Product Guide.pdf,C_Interiors/Autex/09_Cube_Acoustic_Panel/SpinFix Product Guide.pdf
Product Rep,C_Interiors,Autex,SpinFix Product Guide.pdf,0.18,Ingested,18,0,Autex Deep Dive - SpinFix Product Guide.pdf,C_Interiors/Autex/19_Quietspace_Panel/SpinFix Product Guide.pdf
Product Rep,C_Interiors,Autex,Surface Finishes Install Instructions.pdf,0.08,Ingested,33,0,Autex Deep Dive - Surface Finishes Install Instructions.pdf,C_Interiors/Autex/09_Cube_Acoustic_Panel/Surface Finishes Install Instructions.pdf
Product Rep,C_Interiors,Autex,Surface Finishes Install Instructions.pdf,0.08,Ingested,33,0,Autex Deep Dive - Surface Finishes Install Instructions.pdf,C_Interiors/Autex/19_Quietspace_Panel/Surface Finishes Install Instructions.pdf
